"question_idx","token","token_text","early_decoder","probe_output"
"2","339",".\n\n","observer_correct_answer","[0.5107768105805911, 0.33896566709251535, 0.005809159298736356, 0.14444836302815733]"
"2","42","H","observer_correct_answer","[0.23210754956704613, 0.27811312853491094, 0.17423803439861127, 0.3155412874994315]"
"2","6002","mm","observer_correct_answer","[0.14002789350291012, 0.09364180778235057, 0.7055910134212238, 0.060739285293515605]"
"2","14",",","observer_correct_answer","[0.12198069477044077, 0.2848402296606249, 0.41821660889880996, 0.17496246667012444]"
"2","342"," I","observer_correct_answer","[0.27256197386113423, 0.416720600681558, 0.08320214805293512, 0.2275152774043727]"
"2","4571","'m","observer_correct_answer","[0.6283406220768548, 0.08503706075027266, 0.2359686383097305, 0.050653678863141795]"
"2","260"," a","observer_correct_answer","[0.3528650809212009, 0.14324015122772485, 0.025890971531133716, 0.47800379631994055]"
"2","4669"," bit","observer_correct_answer","[0.5332538296061279, 0.1322793038799065, 0.16897071538686653, 0.16549615112709914]"
"2","42495"," fuzzy","observer_correct_answer","[0.21342441050002703, 0.2220071925827392, 0.1392492851777672, 0.4253191117394666]"
"2","377"," on","observer_correct_answer","[0.0021518368913149484, 0.005387393622457148, 0.3212119114451953, 0.6712488580410326]"
"2","1093"," some","observer_correct_answer","[0.39824973135969327, 0.2537876625482314, 0.19362303782710447, 0.154339568264971]"
"2","294"," of","observer_correct_answer","[0.0905588861877691, 0.5439809623639379, 0.014979565689786771, 0.35048058575850627]"
"2","1305"," these","observer_correct_answer","[0.3744737814406378, 0.25404419283658647, 0.10076211120057929, 0.27071991452219635]"
"2","3999"," terms","observer_correct_answer","[0.15507171983304766, 0.21238480721655537, 0.010868507432574474, 0.6216749655178226]"
"2","16",".","observer_correct_answer","[0.04896537196341445, 0.34729319597834346, 0.3874520008862843, 0.2162894311719577]"
"2","4480"," Let","observer_correct_answer","[0.25154013378984497, 0.3425517390966454, 0.16594262435621976, 0.23996550275728987]"
"2","734","'s","observer_correct_answer","[0.2688929662171528, 0.41042562587153353, 0.22292187143108932, 0.09775953648022424]"
"2","4189"," break","observer_correct_answer","[0.2147913719842184, 0.4892720766674457, 0.10330513860122843, 0.1926314127471074]"
"2","1066"," them","observer_correct_answer","[0.22510229376503726, 0.09946071303631625, 0.10406000394115983, 0.5713769892574868]"
"2","1910"," down","observer_correct_answer","[0.20669524067500641, 0.08829869811875074, 0.301220956268925, 0.4037851049373179]"
"2","834"," one","observer_correct_answer","[0.015331984767785807, 0.28056321403365947, 0.12768430918961, 0.5764204920089449]"
"2","513"," by","observer_correct_answer","[0.19876990324711186, 0.31523897285582225, 0.20186727352124378, 0.28412385037582216]"
"2","834"," one","observer_correct_answer","[0.1904994540901189, 0.04910918713239587, 0.09622266627328878, 0.6641686925041964]"
"2","339",".\n\n","observer_correct_answer","[0.47170129884782014, 0.431530825108962, 0.015574597016957823, 0.08119327902625988]"
"2","29437","Option","observer_correct_answer","[0.4693459503988444, 0.24631124428703366, 0.0398356587907798, 0.24450714652334216]"
"2","334"," A","observer_correct_answer","[0.47547044726991045, 0.011954457356882551, 0.11347358263661869, 0.3991015127365884]"
"2","28",":","observer_correct_answer","[0.1286349220647307, 0.09033938991662219, 0.1501018223222756, 0.6309238656963716]"
"2","1317"," Pro","observer_correct_answer","[0.34818100627647963, 0.26538425790105, 0.01571718218338004, 0.37071755363909026]"
"2","3050","tr","observer_correct_answer","[0.04175704364101013, 0.3262719288068053, 0.12011941328228914, 0.5118516142698953]"
"2","74109","uding","observer_correct_answer","[0.2463597582699772, 0.18709048659133726, 0.28523218585537347, 0.28131756928331203]"
"2","13180"," mand","observer_correct_answer","[0.3778305261151652, 0.039284236389005585, 0.17222558707504457, 0.4106596504207847]"
"2","1429","ible","observer_correct_answer","[0.2215379753208141, 0.11662637570669063, 0.2767037253685181, 0.3851319236039772]"
"2","3504"," due","observer_correct_answer","[0.29760210164571194, 0.3467587768100366, 0.35265257075556816, 0.002986550788683286]"
"2","304"," to","observer_correct_answer","[0.24799898970848067, 0.5433933098379584, 0.05810924696683063, 0.15049845348673035]"
"2","10640"," react","observer_correct_answer","[0.24176157651252153, 0.023055875552484322, 0.17401892632466406, 0.56116362161033]"
"2","9645","ivation","observer_correct_answer","[0.06430780046515923, 0.4872689168338303, 0.38210730481086846, 0.06631597789014199]"
"2","294"," of","observer_correct_answer","[0.4820673958389878, 0.14834626929665568, 0.24284517324816005, 0.12674116161619647]"
"2","3307"," cond","observer_correct_answer","[0.3036045300441023, 0.2554821622059396, 0.35822120396649965, 0.08269210378345847]"
"2","2394","yl","observer_correct_answer","[0.40338218080689836, 0.1019318435048204, 0.24230929543606305, 0.25237668025221816]"
"2","287","ar","observer_correct_answer","[0.18612343857655636, 0.13052999531936033, 0.2053159521315028, 0.4780306139725806]"
"2","53771"," cartilage","observer_correct_answer","[0.3204298705488415, 0.2961742054041288, 0.20220293371217782, 0.1811929903348518]"
"2","513"," by","observer_correct_answer","[0.41777170891024823, 0.11019901422236733, 0.0017025010419301513, 0.47032677582545435]"
"2","1396"," ac","observer_correct_answer","[0.5423879865970427, 0.22208201140747405, 0.179404620711096, 0.056125381284387064]"
"2","496","rom","observer_correct_answer","[0.8303680109062144, 0.0025328308104183325, 0.013236801009546507, 0.15386235727382078]"
"2","1411","eg","observer_correct_answer","[0.3893162550579231, 0.10053842475143235, 0.499704498029537, 0.010440822161107465]"
"2","19347","aly","observer_correct_answer","[0.1428622789843597, 0.31719286356315607, 0.036610569628077766, 0.5033342878244066]"
"2","16",".","observer_correct_answer","[0.04168990101058145, 0.32258991001147447, 0.3570439009021353, 0.27867628807580885]"
"2","342"," I","observer_correct_answer","[0.03213815513624854, 0.29822171556874694, 0.18590370611183377, 0.48373642318317056]"
"2","2118"," think","observer_correct_answer","[0.3071513788127412, 0.13562584526573462, 0.15852532907708888, 0.3986974468444354]"
"2","1396"," ac","observer_correct_answer","[0.07281081748721081, 0.5160207080958417, 0.26513186705461267, 0.1460366073623349]"
"2","496","rom","observer_correct_answer","[0.06885557188406588, 0.06378887296801533, 0.31816690135092907, 0.5491886537969899]"
"2","1411","eg","observer_correct_answer","[0.4932243746799515, 0.13143169009388755, 0.07431658718030949, 0.3010273480458513]"
"2","19347","aly","observer_correct_answer","[0.43663228141545596, 0.28145804558591647, 0.004681806539694354, 0.27722786645893316]"
"2","344"," is","observer_correct_answer","[0.28879479027145843, 0.3454159896308962, 0.17659511208069428, 0.1891941080169511]"
"2","260"," a","observer_correct_answer","[0.04385570858583953, 0.05277374946992018, 0.5030289820691148, 0.4003415598751254]"
"2","5664"," condition","observer_correct_answer","[0.06434241073740127, 0.15075764160301985, 0.71929891300718, 0.06560103465239898]"
"2","1479"," where","observer_correct_answer","[0.7386644475215626, 0.07316117188742816, 0.007550362869743125, 0.1806240177212661]"
"2","270"," the","observer_correct_answer","[0.056140761598744815, 0.6475830301848442, 0.1459605111956378, 0.15031569702077305]"
"2","38076"," skull","observer_correct_answer","[0.22737885739715138, 0.1843398098325969, 0.3000179528107646, 0.2882633799594871]"
"2","344"," is","observer_correct_answer","[0.7295344008586231, 0.1261863659619234, 0.007306798434382192, 0.13697243474507123]"
"2","2727"," too","observer_correct_answer","[0.12202277127333683, 0.008987517253684156, 0.49734061277822733, 0.37164909869475166]"
"2","3226"," large","observer_correct_answer","[0.3576055354467708, 0.43868308880837753, 0.08046444464293628, 0.12324693110191542]"
"2","14",",","observer_correct_answer","[0.1514367692231038, 0.5302925932253764, 0.07955206707237078, 0.2387185704791492]"
"2","305"," and","observer_correct_answer","[0.13848492126802156, 0.10075324431526589, 0.6089463770306361, 0.15181545738607644]"
"2","436"," it","observer_correct_answer","[0.38765971374540653, 0.4071127065973475, 0.062435103643285784, 0.1427924760139603]"
"2","2786"," might","observer_correct_answer","[0.07561589095027292, 0.18270733822264967, 0.3633286487899877, 0.3783481220370897]"
"2","4776"," cause","observer_correct_answer","[0.03846930251327806, 0.17878020793930996, 0.2426007397203278, 0.5401497498270841]"
"2","3480"," certain","observer_correct_answer","[0.3510136071902015, 0.28574140683248705, 0.2553541052130637, 0.10789088076424781]"
"2","87953"," cranial","observer_correct_answer","[0.025472633484551713, 0.6289055568952905, 0.271364206712277, 0.07425760290788067]"
"2","41293"," abnormalities","observer_correct_answer","[0.0807385644528612, 0.660452424191624, 0.1906114584016091, 0.0681975529539055]"
"2","16",".","observer_correct_answer","[0.21413081041750417, 0.010679227383626439, 0.3662301353855114, 0.4089598268133579]"
"2","15380"," Cond","observer_correct_answer","[0.3140862309226325, 0.2950340335451855, 0.3719325005930082, 0.01894723493917378]"
"2","2394","yl","observer_correct_answer","[0.5141403228456722, 0.1549562287544133, 0.07213838791320323, 0.2587650604867113]"
"2","287","ar","observer_correct_answer","[0.2898100709744956, 0.05022870571599675, 0.449888898081338, 0.21007232522816963]"
"2","53771"," cartilage","observer_correct_answer","[0.42374679804523874, 0.34224091652197264, 0.11485466411580693, 0.11915762131698172]"
"2","12001"," refers","observer_correct_answer","[0.06802107233074668, 0.24681833900511488, 0.21769260743482508, 0.4674679812293132]"
"2","304"," to","observer_correct_answer","[0.33758617168439536, 0.00910845250126947, 0.13025485880222204, 0.5230505170121131]"
"2","270"," the","observer_correct_answer","[0.2402894261437401, 0.1821357167213263, 0.3021704482823313, 0.27540440885260226]"
"2","53771"," cartilage","observer_correct_answer","[0.23881022914543773, 0.07561893377640279, 0.4156051549277011, 0.26996568215045835]"
"2","377"," on","observer_correct_answer","[0.06971113324146333, 0.5077824794972752, 0.27337074125112865, 0.14913564601013277]"
"2","270"," the","observer_correct_answer","[0.03365998044978064, 0.5365689267374418, 0.4187890548135199, 0.010982037999257526]"
"2","3307"," cond","observer_correct_answer","[0.013690275928578601, 0.237152880044607, 0.23720031903638136, 0.5119565249904332]"
"2","3055","yle","observer_correct_answer","[0.39598659626561405, 0.12422457602681897, 0.07469624534627005, 0.40509258236129686]"
"2","294"," of","observer_correct_answer","[0.02365812001734844, 0.15957457700769467, 0.18421720338094114, 0.6325500995940159]"
"2","270"," the","observer_correct_answer","[0.022160606138219484, 0.3653680368198374, 0.20973555768246563, 0.40273579935947756]"
"2","30238"," jaw","observer_correct_answer","[0.3117874839288961, 0.27962900144261715, 0.3315965578936148, 0.07698695673487205]"
"2","14",",","observer_correct_answer","[0.8195476224908406, 0.06667870493980504, 0.013499073218033618, 0.10027459935132078]"
"2","778"," which","observer_correct_answer","[0.19583399995448453, 0.41951907773601455, 0.2639476187114268, 0.12069930359807415]"
"2","344"," is","observer_correct_answer","[0.28456064071195797, 0.5833851510141772, 0.10955287812098649, 0.02250133015287826]"
"2","892"," part","observer_correct_answer","[0.304256701442162, 0.18461241127678849, 0.08015982020794875, 0.43097106707310084]"
"2","294"," of","observer_correct_answer","[0.2749360696830689, 0.05530884860809113, 0.26207216599174876, 0.40768291571709114]"
"2","270"," the","observer_correct_answer","[0.4948738524831947, 0.15640110054971276, 0.07851920916123273, 0.2702058378058598]"
"2","3979"," max","observer_correct_answer","[0.3876137283510932, 0.11425475154496943, 0.4902066594287423, 0.00792486067519524]"
"2","7994","illa","observer_correct_answer","[0.22715134604894738, 0.7420845816465966, 0.0195271421851575, 0.011236930119298523]"
"2","16",".","observer_correct_answer","[0.4326313582869056, 0.07561130100527791, 0.2744239713033139, 0.2173333694045026]"
"2","2052"," If","observer_correct_answer","[0.08645411408447068, 0.0012525784653082419, 0.9057252176964563, 0.006568089753764878]"
"2","566"," this","observer_correct_answer","[0.6063427651068743, 0.10286705663600074, 0.025955929236156087, 0.2648342490209688]"
"2","53771"," cartilage","observer_correct_answer","[0.3769991774708831, 0.3694944395284029, 0.20933283826997404, 0.044173544730739936]"
"2","10640"," react","observer_correct_answer","[0.3090191269824429, 0.5194725923855168, 0.06070809162727521, 0.11080018900476517]"
"2","340","iv","observer_correct_answer","[0.4541139327899239, 0.18835407875570848, 0.10624732983642367, 0.25128465861794386]"
"2","1074","ates","observer_correct_answer","[0.1953928429240419, 0.08393398334804775, 0.3700839210029931, 0.35058925272491714]"
"2","14",",","observer_correct_answer","[0.24729712606097123, 0.13888594926921868, 0.2784520360006071, 0.3353648886692029]"
"2","10796"," maybe","observer_correct_answer","[0.31103068312107224, 0.3804932068484936, 0.020703474441112518, 0.28777263558932165]"
"2","436"," it","observer_correct_answer","[0.04872040468262622, 0.073379731691138, 0.11813116088718717, 0.7597687027390487]"
"2","8718"," causes","observer_correct_answer","[0.3469883042907936, 0.23593469553430094, 0.3026290673653614, 0.11444793280954406]"
"2","260"," a","observer_correct_answer","[0.09025196174757073, 0.3262879582319736, 0.06795974421116406, 0.5155003358092917]"
"2","103047"," protruding","observer_correct_answer","[0.42003932450877507, 0.12645055172592262, 0.01297648771731525, 0.44053363604798706]"
"2","13180"," mand","observer_correct_answer","[0.02780704438790083, 0.4712843794535657, 0.11795946239700975, 0.38294911376152363]"
"2","1429","ible","observer_correct_answer","[0.20886785564151467, 0.7799550937571211, 0.00799955530450913, 0.0031774952968549783]"
"2","16",".","observer_correct_answer","[0.10142120252087859, 0.2282289774170925, 0.5806720664625998, 0.08967775359942898]"
"2","3841"," That","observer_correct_answer","[0.15481509565342957, 0.43217806841355083, 0.32915433993224025, 0.08385249600077938]"
"2","6179"," seems","observer_correct_answer","[0.4342632545563663, 0.08061975787125213, 0.0792187067006261, 0.40589828087175556]"
"2","50802"," plausible","observer_correct_answer","[0.19348595101677052, 0.6032490544978223, 0.07511657304359305, 0.12814842144181413]"
"2","14",",","observer_correct_answer","[0.20700250975134107, 0.1955059285531424, 0.13777618531715433, 0.4597153763783622]"
"2","790"," but","observer_correct_answer","[0.33824499745445363, 0.31702820670617543, 0.019269901395779106, 0.3254568944435918]"
"2","342"," I","observer_correct_answer","[0.746172222244815, 0.11678173684172549, 0.06904986083950546, 0.06799618007395399]"
"2","4571","'m","observer_correct_answer","[0.7797115932513284, 0.028258836754331138, 0.03693906053226484, 0.1550905094620756]"
"2","554"," not","observer_correct_answer","[0.44586643139787235, 0.3793665336101083, 0.09241843543908419, 0.082348599552935]"
"2","13583"," entirely","observer_correct_answer","[0.05757379230026229, 0.18909682413648124, 0.2890013307590631, 0.46432805280419337]"
"2","3645"," sure","observer_correct_answer","[0.05591075355552034, 0.38415443538258487, 0.3541904294507407, 0.20574438161115394]"
"2","339",".\n\n","observer_correct_answer","[0.06631028841801134, 0.5890116176731559, 0.11060373352947575, 0.2340743603793572]"
"2","29437","Option","observer_correct_answer","[0.13615784806930345, 0.5654471135767623, 0.06936489855533667, 0.2290301397985976]"
"2","406"," B","observer_correct_answer","[0.4024105011344044, 0.2831873850175422, 0.15255118632524356, 0.16185092752280983]"
"2","28",":","observer_correct_answer","[0.4870722407910848, 0.37298181621555504, 0.01797146256499244, 0.1219744804283677]"
"2","963"," Re","observer_correct_answer","[0.3600638689756292, 0.07670404189582675, 0.4085574763191012, 0.15467461280944286]"
"2","116320","cessive","observer_correct_answer","[0.14265502211389622, 0.3397464348580774, 0.3672982460286687, 0.1503002969993577]"
"2","3979"," max","observer_correct_answer","[0.578253769151619, 0.19074542073389034, 0.037472759229208716, 0.19352805088528188]"
"2","7994","illa","observer_correct_answer","[0.4503875226436764, 0.0938448828891412, 0.28024696618088674, 0.1755206282862956]"
"2","3504"," due","observer_correct_answer","[0.014150886668595562, 0.0426831808953182, 0.3697620808037415, 0.5734038516323448]"
"2","304"," to","observer_correct_answer","[0.08743829184829915, 0.018995962161303028, 0.49363882798941794, 0.39992691800098]"
"2","8977"," failure","observer_correct_answer","[0.6748865442445847, 0.09668678565704955, 0.10252223544081435, 0.12590443465755136]"
"2","294"," of","observer_correct_answer","[0.1515509560685563, 0.2963961148914257, 0.16196177634129763, 0.39009115269872036]"
"2","87943"," elongation","observer_correct_answer","[0.3512443449927461, 0.026618483138703533, 0.10586723565716663, 0.5162699362113838]"
"2","294"," of","observer_correct_answer","[0.06052444002865808, 0.03876773101093531, 0.49394023646611923, 0.40676759249428734]"
"2","270"," the","observer_correct_answer","[0.2719469600241417, 0.08534638013266158, 0.11519149492750042, 0.5275151649156964]"
"2","87953"," cranial","observer_correct_answer","[0.2734974566014086, 0.6786775010799801, 0.019506973153890342, 0.028318069164720766]"
"2","3811"," base","observer_correct_answer","[0.1391227087301061, 0.08587078895511097, 0.48041757599376705, 0.29458892632101585]"
"2","16",".","observer_correct_answer","[0.3262413670608246, 0.27654450160796656, 0.2799950178034445, 0.11721911352776414]"
"2","334"," A","observer_correct_answer","[0.35573257920431145, 0.18573672321183118, 0.2472140071163148, 0.21131669046754262]"
"2","85485"," recessive","observer_correct_answer","[0.015158127485010872, 0.1710813101819207, 0.6936959943801962, 0.12006456795287221]"
"2","3979"," max","observer_correct_answer","[0.414323528854229, 0.13803564139136343, 0.42757858245378616, 0.020062247300621516]"
"2","7994","illa","observer_correct_answer","[0.3350151102716182, 0.346093840441871, 0.008562413825906242, 0.3103286354606047]"
"2","11907"," sounds","observer_correct_answer","[0.6955384819262236, 0.1743743228162892, 0.10878638556840406, 0.021300809689083156]"
"2","12601"," odd","observer_correct_answer","[0.15471366206318773, 0.05983804831316918, 0.44521787824511017, 0.3402304113785329]"
"2","1754"," because","observer_correct_answer","[0.21287040306293997, 0.004708285402244751, 0.29982431902050594, 0.4825969925143092]"
"2","855"," if","observer_correct_answer","[0.6751055929125659, 0.00481612742510156, 0.2252430168816928, 0.09483526278063983]"
"2","436"," it","observer_correct_answer","[0.08057402696885989, 0.3672679591407643, 0.008406227324079234, 0.5437517865662964]"
"2","734","'s","observer_correct_answer","[0.4829569770851644, 0.07091813294246266, 0.26920151821217736, 0.17692337176019568]"
"2","85485"," recessive","observer_correct_answer","[0.017630892217955933, 0.16850568955106673, 0.6685136576555453, 0.14534976057543217]"
"2","14",",","observer_correct_answer","[0.12923435419050713, 0.5086539563452516, 0.03565483726108475, 0.3264568522031565]"
"2","436"," it","observer_correct_answer","[0.35596445373240554, 0.293061426729457, 0.04554101033512998, 0.3054331092030075]"
"2","2786"," might","observer_correct_answer","[0.3465136256905359, 0.24563826845832573, 0.1949395175353912, 0.21290858831574716]"
"2","366"," be","observer_correct_answer","[0.5056574598117041, 0.045886527867070974, 0.32124262054360664, 0.12721339177761842]"
"2","260"," a","observer_correct_answer","[0.019945884003196662, 0.15295945875142217, 0.24040460248746787, 0.5866900547579134]"
"2","9497"," rare","observer_correct_answer","[0.24614334301941923, 0.5813935297161348, 0.16880931103422975, 0.003653816230216346]"
"2","5664"," condition","observer_correct_answer","[0.09310917987815674, 0.18329152372829471, 0.039922335658052546, 0.6836769607354961]"
"2","14",",","observer_correct_answer","[0.376893477841635, 0.0004588089221392551, 0.2972278787835873, 0.3254198344526385]"
"2","790"," but","observer_correct_answer","[0.19429943630089863, 0.34798182457109006, 0.2376287238016781, 0.2200900153263331]"
"2","342"," I","observer_correct_answer","[0.294821582654983, 0.06892369461993961, 0.3117240149189453, 0.32453070780613213]"
"2","2118"," think","observer_correct_answer","[0.2300228209130813, 0.03654206425450464, 0.1920097687279019, 0.5414253461045122]"
"2","270"," the","observer_correct_answer","[0.37388256710495, 0.20433194202737848, 0.1243038956361386, 0.29748159523153306]"
"2","3979"," max","observer_correct_answer","[0.576719321758996, 0.09979556281622225, 0.25387860622585445, 0.06960650919892743]"
"2","7994","illa","observer_correct_answer","[0.06166474305012516, 0.07181616248680345, 0.2307849970677482, 0.6357340973953233]"
"2","344"," is","observer_correct_answer","[0.3298550850682836, 0.3129436540812046, 0.04109492447587913, 0.31610633637463253]"
"2","5292"," usually","observer_correct_answer","[0.0636639455911557, 0.05395367377230538, 0.20735923345476748, 0.6750231471817714]"
"2","18606"," dominant","observer_correct_answer","[0.22229808755602645, 0.06397900284149426, 0.36447221946195213, 0.34925069014052723]"
"2","16",".","observer_correct_answer","[0.6290084114489022, 0.04676958973484103, 0.23161014317924972, 0.09261185563700702]"
"2","9085"," Also","observer_correct_answer","[0.3488766843517511, 0.5360384941707349, 0.06893759381072728, 0.04614722766678679]"
"2","14",",","observer_correct_answer","[0.12221400782724116, 0.35687966846083075, 0.14847936642385293, 0.3724269572880751]"
"2","8977"," failure","observer_correct_answer","[0.09159605859945034, 0.035277121662413605, 0.17865394768020776, 0.6944728720579284]"
"2","294"," of","observer_correct_answer","[0.22600666740388395, 0.09893875981381324, 0.42101026285735776, 0.2540443099249451]"
"2","87943"," elongation","observer_correct_answer","[0.06515573696720918, 0.1612324809114657, 0.450070047382431, 0.323541734738894]"
"2","294"," of","observer_correct_answer","[0.007822728768179627, 0.3342178754508037, 0.6056772848857157, 0.05228211089530092]"
"2","270"," the","observer_correct_answer","[0.5537898668203654, 0.08949249563658566, 0.02936433052411015, 0.32735330701893883]"
"2","87953"," cranial","observer_correct_answer","[0.2273335220429455, 0.3812178323522962, 0.2479955737235064, 0.14345307188125186]"
"2","3811"," base","observer_correct_answer","[0.04271168399372942, 0.18288788794465397, 0.4735374478849598, 0.30086298017665686]"
"2","965","—","observer_correct_answer","[0.24140184193716505, 0.07593232107734278, 0.06410140584333614, 0.6185644311421561]"
"2","72335","maybe","observer_correct_answer","[0.24080088143426337, 0.15944555673975333, 0.21158982259849718, 0.3881637392274861]"
"2","396"," that","observer_correct_answer","[0.37580559747223224, 0.05919085480575633, 0.2536375829620356, 0.31136596475997586]"
"2","734","'s","observer_correct_answer","[0.43286607768697244, 0.2505115406227695, 0.1107677375812684, 0.20585464410898965]"
"2","850"," more","observer_correct_answer","[0.36158918770867005, 0.08125380524224794, 0.012547187500614966, 0.5446098195484671]"
"2","4524"," related","observer_correct_answer","[0.22786189446924965, 0.27890741464686236, 0.433751227855507, 0.059479463028381085]"
"2","304"," to","observer_correct_answer","[0.029178140452360467, 0.162197019567491, 0.4059167940158589, 0.4027080459642898]"
"2","3061"," something","observer_correct_answer","[0.3417820762096962, 0.21938796139825237, 0.10630643202955345, 0.3325235303624979]"
"2","1277"," like","observer_correct_answer","[0.01602631466368456, 0.39700440563498945, 0.20354894453396793, 0.3834203351673581]"
"2","260"," a","observer_correct_answer","[0.2090685366456642, 0.23837564171668083, 0.25031097711305417, 0.3022448445246009]"
"2","6842"," hyp","observer_correct_answer","[0.37823214175631426, 0.3906484817666545, 0.06328854126719342, 0.1678308352098377]"
"2","19203","ogl","observer_correct_answer","[0.022602102434571846, 0.07986901005495867, 0.8834309036331072, 0.014097983877362353]"
"2","92867","ossal","observer_correct_answer","[0.40474557973089864, 0.4914166163913342, 0.06043158221364788, 0.04340622166411934]"
"2","31742"," defect","observer_correct_answer","[0.030383769647393, 0.12420007812991103, 0.2859538587726265, 0.5594622934500694]"
"2","33","?","observer_correct_answer","[0.2554539846969947, 0.03100722377802725, 0.5530881357420112, 0.16045065578296686]"
"2","2709"," Or","observer_correct_answer","[0.1422584759596309, 0.09768486907178445, 0.01993289153961439, 0.7401237634289702]"
"2","8808"," perhaps","observer_correct_answer","[0.10988835386370742, 0.2578578834354547, 0.2463284517586372, 0.3859253109422006]"
"2","260"," a","observer_correct_answer","[0.22619473416238597, 0.24904771489811056, 0.36248046084885915, 0.16227709009064434]"
"2","3979"," max","observer_correct_answer","[0.10325596739269657, 0.4783018482346258, 0.3548040403338777, 0.06363814403879982]"
"2","26395","illary","observer_correct_answer","[0.3342501549958337, 0.6072659089505748, 0.032102959462768144, 0.026380976590823457]"
"2","6842"," hyp","observer_correct_answer","[0.11494656174565387, 0.15127734107482882, 0.1269412980613399, 0.6068347991181774]"
"2","117829","opharyngeal","observer_correct_answer","[0.06381855557658893, 0.3066903742840182, 0.546241289105225, 0.08324978103416784]"
"2","31742"," defect","observer_correct_answer","[0.0379882189305374, 0.060599768198624636, 0.08025771067551768, 0.8211543021953203]"
"2","33","?","observer_correct_answer","[0.06470100084553027, 0.00163450493915333, 0.7018167327281808, 0.2318477614871358]"
"2","4165"," Not","observer_correct_answer","[0.21522518033427926, 0.038292144170921305, 0.10555612054024478, 0.6409265549545548]"
"2","3645"," sure","observer_correct_answer","[0.1207599515039481, 0.19757002191029505, 0.439391622679267, 0.24227840390648991]"
"2","339",".\n\n","observer_correct_answer","[0.07448258670017974, 0.20138213481557404, 0.136587452628031, 0.5875478258562151]"
"2","29437","Option","observer_correct_answer","[0.3192945697062105, 0.6098164118311082, 0.014414950198923212, 0.05647406826375807]"
"2","345"," C","observer_correct_answer","[0.08750448541712075, 0.2061886299315672, 0.6827884630093346, 0.02351842164197734]"
"2","28",":","observer_correct_answer","[0.4225857570563021, 0.37088625803537784, 0.0035752568827389346, 0.20295272802558117]"
"2","2461"," En","observer_correct_answer","[0.2533990190217233, 0.29024654895993235, 0.38306015501406454, 0.07329427700427991]"
"2","26423","larg","observer_correct_answer","[0.38386708868723296, 0.353554920013379, 0.09032355115878264, 0.17225444014060545]"
"2","284","ed","observer_correct_answer","[0.2846752270365149, 0.14052695686353706, 0.45869223266133885, 0.11610558343860904]"
"2","55205"," frontal","observer_correct_answer","[0.17615381908955816, 0.47082572793479194, 0.15271369793412298, 0.20030675504152687]"
"2","12188"," bone","observer_correct_answer","[0.1448746745064984, 0.5605520725370741, 0.27563284199637583, 0.018940410960051796]"
"2","3504"," due","observer_correct_answer","[0.6253063109875225, 0.13007062153357463, 0.15557300813763233, 0.08905005934127042]"
"2","304"," to","observer_correct_answer","[0.3621390510148714, 0.0665632363636561, 0.5633527765467995, 0.007944936074673068]"
"2","7023"," hydro","observer_correct_answer","[0.8142440477172335, 0.06730504370294155, 0.05854630657113784, 0.059904602008687136]"
"2","353","ce","observer_correct_answer","[0.07831439846023783, 0.15968471163693412, 0.16240792442208757, 0.5995929654807406]"
"2","866","ph","observer_correct_answer","[0.12697294681665836, 0.005678241129117406, 0.45285418481805706, 0.4144946272361672]"
"2","19347","aly","observer_correct_answer","[0.41184972665941955, 0.2815883208093292, 0.2848811198723713, 0.021680832658879937]"
"2","16",".","observer_correct_answer","[0.19704776209525743, 0.6700405414698133, 0.09696931065089955, 0.03594238578402973]"
"2","25640"," Hydro","observer_correct_answer","[0.41179271426106123, 0.2198447335479944, 0.22243816396627783, 0.14592438822466655]"
"2","353","ce","observer_correct_answer","[0.586227948698854, 0.18666880041553893, 0.16437971711681135, 0.06272353376879568]"
"2","866","ph","observer_correct_answer","[0.10032441742067547, 0.3975570746104966, 0.38760476695104173, 0.11451374101778602]"
"2","19347","aly","observer_correct_answer","[0.24268090743432127, 0.3133881606295846, 0.22559922856153394, 0.2183317033745603]"
"2","12001"," refers","observer_correct_answer","[0.7865653382588095, 0.0002627357024535843, 0.2048402418283518, 0.008331684210384997]"
"2","304"," to","observer_correct_answer","[0.08580634166990375, 0.3448814244786499, 0.5252606014513426, 0.04405163240010376]"
"2","411"," an","observer_correct_answer","[0.1306028858512, 0.3041959155021738, 0.08547909741150282, 0.4797221012351235]"
"2","53823"," enlarged","observer_correct_answer","[0.08079969843352064, 0.49715816941983454, 0.23372264741240412, 0.18831948473424065]"
"2","6773"," brain","observer_correct_answer","[0.23691315872536478, 0.3389829221353885, 0.05813564120529679, 0.3659682779339499]"
"2","14",",","observer_correct_answer","[0.03142120790327648, 0.009702081594340555, 0.08259895335940333, 0.8762777571429795]"
"2","554"," not","observer_correct_answer","[0.36156725126035133, 0.16572228141030837, 0.07777928382856536, 0.394931183500775]"
"2","260"," a","observer_correct_answer","[0.3868642944829673, 0.2825193340673598, 0.32785369558356897, 0.0027626758661038883]"
"2","4219"," face","observer_correct_answer","[0.6514853270136685, 0.10444157994028548, 0.2046750106432378, 0.03939808240280827]"
"2","16",".","observer_correct_answer","[0.14979183218985676, 0.04350203002522906, 0.5419636528138391, 0.26474248497107516]"
"2","5626"," Fr","observer_correct_answer","[0.7733821201868057, 0.04090194255182302, 0.15454000647565513, 0.031175930785716184]"
