"question_idx","sentence_idx","layer_idx","early_decoder","probe_output","probe_ans"
"1","16","16","observer_model_answer","[0.2328605832732663, 0.19026430765674496, 0.24872968494294748, 0.3281454241270413]","D"
"1","16","17","observer_model_answer","[0.20517009046892995, 0.30724877275121765, 0.1649644211147598, 0.3226167156650926]","D"
"1","16","18","observer_model_answer","[0.21639380443687184, 0.22305136561453, 0.29798418913266533, 0.26257064081593284]","C"
"1","16","19","observer_model_answer","[0.1654071656061786, 0.28624061391829264, 0.26185299520536237, 0.28649922527016647]","D"
"1","16","20","observer_model_answer","[0.2862853568197985, 0.1756911557017966, 0.18493185762670641, 0.35309162985169845]","D"
"1","16","21","observer_model_answer","[0.17335496942254838, 0.33021929772434094, 0.30915979359297413, 0.1872659392601366]","B"
"1","16","22","observer_model_answer","[0.24935139782965388, 0.1268475614592616, 0.29384020598212807, 0.3299608347289565]","D"
"1","16","23","observer_model_answer","[0.3134054315111204, 0.27242795957966826, 0.22865857893679775, 0.18550802997241367]","A"
"1","16","24","observer_model_answer","[0.2003522932065288, 0.2354868759329921, 0.2776721760735806, 0.2864886547868985]","D"
"1","16","25","observer_model_answer","[0.2428607669672679, 0.221316982574803, 0.2756986690484751, 0.2601235814094541]","C"
"1","16","26","observer_model_answer","[0.3791639865738601, 0.13131470322463362, 0.1991370295585014, 0.29038428064300487]","A"
"1","16","27","observer_model_answer","[0.2512910599207398, 0.25700514666412927, 0.2657356148948064, 0.2259681785203246]","C"
"1","17","0","observer_model_answer","[0.25726053827773565, 0.2336407868153629, 0.30000207994363265, 0.20909659496326882]","C"
"1","17","1","observer_model_answer","[0.24639407265632554, 0.2383192192769501, 0.22212521924186898, 0.29316148882485543]","D"
"1","17","2","observer_model_answer","[0.21569067462749636, 0.2395028636737163, 0.2503518161020758, 0.2944546455967116]","D"
"1","17","3","observer_model_answer","[0.21705826014967888, 0.21325377498891493, 0.36920997066743283, 0.20047799419397336]","C"
"1","17","4","observer_model_answer","[0.27465818611154263, 0.18189970607725184, 0.2842253714856103, 0.2592167363255952]","C"
"1","17","5","observer_model_answer","[0.29335859232230205, 0.16969162032387786, 0.23365749667277322, 0.3032922906810469]","D"
"1","17","6","observer_model_answer","[0.17357295799570419, 0.30490337403603335, 0.18924407655453232, 0.3322795914137301]","D"
"1","17","7","observer_model_answer","[0.26635076823032483, 0.2920580404226221, 0.2583322675892929, 0.18325892375776012]","B"
"1","17","8","observer_model_answer","[0.24522573462121663, 0.1680743975089544, 0.2555274335395286, 0.3311724343303003]","D"
"1","17","9","observer_model_answer","[0.21127076835700764, 0.22488051547953047, 0.37179559007561097, 0.19205312608785088]","C"
"1","17","10","observer_model_answer","[0.13083552649040364, 0.24366369403075325, 0.30742691620236573, 0.3180738632764774]","D"
"1","17","11","observer_model_answer","[0.3142256125699576, 0.30261283577075754, 0.1693974934616714, 0.21376405819761346]","A"
"1","17","12","observer_model_answer","[0.30666370189543135, 0.27911346146708266, 0.20072797842809334, 0.2134948582093926]","A"
"1","17","13","observer_model_answer","[0.27422525438254786, 0.22975782849343662, 0.2442680303837825, 0.25174888674023305]","A"
"1","17","14","observer_model_answer","[0.18958836416269498, 0.21663637870388686, 0.3190112221439946, 0.27476403498942364]","C"
"1","17","15","observer_model_answer","[0.28575149274431927, 0.17556394920248639, 0.3158235028052409, 0.2228610552479535]","C"
"1","17","16","observer_model_answer","[0.2736252008395223, 0.2677119482764064, 0.22128151228371376, 0.2373813386003576]","A"
"1","17","17","observer_model_answer","[0.19538235996738382, 0.2711573493579806, 0.27486267198311015, 0.2585976186915254]","C"
"1","17","18","observer_model_answer","[0.26683416668727533, 0.2809475604718021, 0.2330759737185465, 0.21914229912237607]","B"
"1","17","19","observer_model_answer","[0.16997379112788166, 0.1812736801212115, 0.29956416361305177, 0.34918836513785506]","D"
"1","17","20","observer_model_answer","[0.20420759308599076, 0.19597505546107233, 0.3774550785396565, 0.22236227291328026]","C"
"1","17","21","observer_model_answer","[0.22707539589537618, 0.19567701691886982, 0.20147354261349204, 0.37577404457226193]","D"
"1","17","22","observer_model_answer","[0.3552847078166885, 0.19108012991566725, 0.3017766860100558, 0.1518584762575885]","A"
"1","17","23","observer_model_answer","[0.14957125089310636, 0.16810991514258078, 0.3539914557718078, 0.3283273781925052]","C"
"1","17","24","observer_model_answer","[0.1882553121971613, 0.2557508704634172, 0.24250077270805295, 0.31349304463136846]","D"
"1","17","25","observer_model_answer","[0.2443345048067815, 0.2746593331651217, 0.27622837108231146, 0.2047777909457853]","C"
"1","17","26","observer_model_answer","[0.18298338505136516, 0.34285146453803, 0.21601706374306842, 0.2581480866675364]","B"
"1","17","27","observer_model_answer","[0.16723783401633563, 0.3040112638485985, 0.26967584268664735, 0.2590750594484184]","B"
"1","18","0","observer_model_answer","[0.2379643242092155, 0.18167452842634965, 0.3647575907708494, 0.21560355659358543]","C"
"1","18","1","observer_model_answer","[0.24577592456239514, 0.2871105807296202, 0.2798922619335367, 0.18722123277444805]","B"
"1","18","2","observer_model_answer","[0.22531582974414957, 0.2871910533471561, 0.17513603500941946, 0.31235708189927497]","D"
"1","18","3","observer_model_answer","[0.28338890153835544, 0.20978000408845562, 0.2943830946070258, 0.21244799976616316]","C"
"1","18","4","observer_model_answer","[0.21039722777517178, 0.1769152446557076, 0.35250821684427996, 0.26017931072484063]","C"
"1","18","5","observer_model_answer","[0.38718839194460514, 0.26217499056832566, 0.15238771912134963, 0.19824889836571957]","A"
"1","18","6","observer_model_answer","[0.3047243367899164, 0.2827497795250827, 0.18997516642763543, 0.2225507172573654]","A"
"1","18","7","observer_model_answer","[0.2581938655956402, 0.22052401915643013, 0.24062246773779505, 0.28065964751013467]","D"
"1","18","8","observer_model_answer","[0.22390628935360857, 0.25423419063991853, 0.30192492898649087, 0.219934591019982]","C"
"1","18","9","observer_model_answer","[0.23008505928973563, 0.21367969028245895, 0.1541399125438637, 0.40209533788394175]","D"
"1","18","10","observer_model_answer","[0.2660262691724998, 0.28933588329573817, 0.24091724452737537, 0.20372060300438666]","B"
"1","18","11","observer_model_answer","[0.2521555721655315, 0.3115304060707285, 0.24375398550848001, 0.19256003625525997]","B"
"1","18","12","observer_model_answer","[0.1758546641819285, 0.23563418839110084, 0.3553558651651831, 0.2331552822617876]","C"
"1","18","13","observer_model_answer","[0.25452973875542, 0.2816799729192354, 0.20329578416055546, 0.260494504164789]","B"
"1","18","14","observer_model_answer","[0.22552163576216921, 0.24105052978623556, 0.2832262227302164, 0.25020161172137895]","C"
"1","18","15","observer_model_answer","[0.2804109930916187, 0.21423083513400357, 0.22696273673857212, 0.2783954350358056]","A"
"1","18","16","observer_model_answer","[0.33386642208766887, 0.1269642272827067, 0.3058149535599998, 0.2333543970696246]","A"
"1","18","17","observer_model_answer","[0.2309803706313844, 0.24721856464861847, 0.2763213429988664, 0.24547972172113072]","C"
"1","18","18","observer_model_answer","[0.20532632145460059, 0.22356178963825005, 0.3011757053708714, 0.2699361835362781]","C"
"1","18","19","observer_model_answer","[0.25729018162602246, 0.2781281887447465, 0.2462826303564252, 0.21829899927280585]","B"
"1","18","20","observer_model_answer","[0.245520796358583, 0.26618579800601294, 0.351808343500359, 0.13648506213504494]","C"
"1","18","21","observer_model_answer","[0.2973870828883605, 0.18889538440655326, 0.19261247975405815, 0.321105052951028]","D"
"1","18","22","observer_model_answer","[0.29456322353769787, 0.1940475542612591, 0.2089001408576129, 0.30248908134343]","D"
"1","18","23","observer_model_answer","[0.27700532694916813, 0.28244620577653307, 0.17166441013163214, 0.26888405714266667]","B"
"1","18","24","observer_model_answer","[0.3454651378348508, 0.26521232745411144, 0.22902644022642416, 0.16029609448461365]","A"
"1","18","25","observer_model_answer","[0.295970279756017, 0.23357283589296632, 0.24502864910438524, 0.2254282352466314]","A"
"1","18","26","observer_model_answer","[0.2741683144885759, 0.2641264281616862, 0.2707315484439698, 0.19097370890576804]","A"
"1","18","27","observer_model_answer","[0.3503750666581123, 0.24068258623199204, 0.1903923400175268, 0.21855000709236885]","A"
"1","19","0","observer_model_answer","[0.23907024889234738, 0.2849775431722708, 0.2031387656061201, 0.27281344232926175]","B"
"1","19","1","observer_model_answer","[0.19792104750781267, 0.323536526936149, 0.27009780256197063, 0.20844462299406777]","B"
"1","19","2","observer_model_answer","[0.17977912540769603, 0.34138290433808943, 0.2220167041047707, 0.25682126614944384]","B"
"1","19","3","observer_model_answer","[0.2072183583026567, 0.31789894070693403, 0.1691104545481424, 0.30577224644226697]","B"
"1","19","4","observer_model_answer","[0.20025595595553458, 0.36640462673276386, 0.20025142906822788, 0.23308798824347365]","B"
"1","19","5","observer_model_answer","[0.33657375791538774, 0.1815703159868521, 0.22954549755333134, 0.25231042854442887]","A"
"1","19","6","observer_model_answer","[0.22791706352066224, 0.3280423173515152, 0.24140932971803722, 0.2026312894097854]","B"
"1","19","7","observer_model_answer","[0.16106333660026328, 0.2379358592896473, 0.3260091531877269, 0.2749916509223626]","C"
"1","19","8","observer_model_answer","[0.3013490000211761, 0.236196969685575, 0.21069638050550665, 0.25175764978774234]","A"
"1","19","9","observer_model_answer","[0.16695234172994422, 0.320627957997991, 0.26566119590003395, 0.2467585043720308]","B"
"1","19","10","observer_model_answer","[0.24581383634941267, 0.25658780597611947, 0.2612519586878677, 0.23634639898660012]","C"
"1","19","11","observer_model_answer","[0.18187012341262312, 0.3068843752258598, 0.2936368033104266, 0.2176086980510905]","B"
"1","19","12","observer_model_answer","[0.2783537128064559, 0.3246719934276624, 0.23445357826123484, 0.162520715504647]","B"
"1","19","13","observer_model_answer","[0.22993873746644666, 0.26492378099965014, 0.3973926152451294, 0.10774486628877378]","C"
"1","19","14","observer_model_answer","[0.3157244720998068, 0.22823583980061746, 0.20166129595922122, 0.2543783921403545]","A"
"1","19","15","observer_model_answer","[0.15976370339099846, 0.24618963631128096, 0.24721954723598952, 0.34682711306173103]","D"
"1","19","16","observer_model_answer","[0.2571312337646883, 0.24571366441169615, 0.2336956739768676, 0.2634594278467479]","D"
"1","19","17","observer_model_answer","[0.24558175680942598, 0.2208482731183907, 0.2755358365060947, 0.2580341335660887]","C"
"1","19","18","observer_model_answer","[0.24809691374947931, 0.16060992564691726, 0.24717200315215315, 0.3441211574514502]","D"
"1","19","19","observer_model_answer","[0.24341511848373085, 0.15375344039097566, 0.31368842537780434, 0.2891430157474892]","C"
"1","19","20","observer_model_answer","[0.281972172003401, 0.28945453668742954, 0.2362854063652742, 0.19228788494389518]","B"
"1","19","21","observer_model_answer","[0.25954791485051065, 0.23094891474417012, 0.1732433354429912, 0.3362598349623281]","D"
"1","19","22","observer_model_answer","[0.2639870696136778, 0.25980169337107156, 0.22278496322044417, 0.2534262737948064]","A"
"1","19","23","observer_model_answer","[0.2505971012222711, 0.2697620176236695, 0.24450544511316533, 0.23513543604089393]","B"
"1","19","24","observer_model_answer","[0.3301464921452739, 0.1723139293639069, 0.29199243966631666, 0.20554713882450246]","A"
"1","19","25","observer_model_answer","[0.2873724762596799, 0.23405765626011213, 0.21318955301552436, 0.2653803144646836]","A"
"1","19","26","observer_model_answer","[0.26463284361399947, 0.22952816203909412, 0.26389931394603144, 0.24193968040087496]","A"
"1","19","27","observer_model_answer","[0.29706114991988725, 0.18764807138191053, 0.250240450827198, 0.2650503278710043]","A"
"1","20","0","observer_model_answer","[0.3276687694848461, 0.19372668589450281, 0.2164610060582949, 0.2621435385623562]","A"
"1","20","1","observer_model_answer","[0.26721112774690625, 0.2974800307572321, 0.25885498743160706, 0.17645385406425462]","B"
"1","20","2","observer_model_answer","[0.37811624232515545, 0.20571088016497197, 0.22732840130731413, 0.1888444762025584]","A"
"1","20","3","observer_model_answer","[0.19947922335451282, 0.3560559058525427, 0.18310430826321647, 0.26136056252972806]","B"
"1","20","4","observer_model_answer","[0.19943581708469846, 0.20827980143825664, 0.24225422860316634, 0.35003015287387845]","D"
"1","20","5","observer_model_answer","[0.250025931893848, 0.1942585825498949, 0.29998462977986834, 0.2557308557763887]","C"
"1","20","6","observer_model_answer","[0.24715909152535376, 0.2729975776624829, 0.2653798197679657, 0.21446351104419759]","B"
"1","20","7","observer_model_answer","[0.28493011407761276, 0.19959698191461747, 0.2917216790295903, 0.2237512249781796]","C"
"1","20","8","observer_model_answer","[0.22637958072982697, 0.3389122734261502, 0.13756180409188848, 0.29714634175213445]","B"
"1","20","9","observer_model_answer","[0.2490381239825197, 0.24720050545643743, 0.2086755778879467, 0.29508579267309615]","D"
"1","20","10","observer_model_answer","[0.23457198560670436, 0.3332743692567008, 0.2792278254746701, 0.15292581966192462]","B"
"1","20","11","observer_model_answer","[0.25271675696234946, 0.20877662654308335, 0.2276119323332998, 0.31089468416126737]","D"
"1","20","12","observer_model_answer","[0.28387330283073736, 0.2050591222183307, 0.23297409311825812, 0.27809348183267385]","A"
"1","20","13","observer_model_answer","[0.41714717025156484, 0.20864317699093857, 0.19186328102960937, 0.18234637172788723]","A"
"1","20","14","observer_model_answer","[0.15020662825360714, 0.2840895064043387, 0.275554952796929, 0.29014891254512515]","D"
"1","20","15","observer_model_answer","[0.31095821077433916, 0.3070796839971217, 0.178886925122982, 0.2030751801055571]","A"
"1","20","16","observer_model_answer","[0.17234331354645857, 0.2647455637627299, 0.2751870882641802, 0.28772403442663136]","D"
"1","20","17","observer_model_answer","[0.19741622203528061, 0.2452195397567327, 0.28369743560389477, 0.273666802604092]","C"
"1","20","18","observer_model_answer","[0.2661915643034923, 0.18756371705145058, 0.38196543354989815, 0.164279285095159]","C"
"1","20","19","observer_model_answer","[0.43327257329255353, 0.13091844893045537, 0.25230453963065963, 0.18350443814633144]","A"
"1","20","20","observer_model_answer","[0.2899909337952428, 0.27944259573906155, 0.2209744495993077, 0.20959202086638798]","A"
"1","20","21","observer_model_answer","[0.3481254414513058, 0.27344770465234663, 0.22623611991571438, 0.15219073398063307]","A"
"1","20","22","observer_model_answer","[0.31926625437515416, 0.22612449084065814, 0.22064133617162882, 0.23396791861255892]","A"
"1","20","23","observer_model_answer","[0.2459094130437491, 0.31110565223932013, 0.17561686861237866, 0.2673680661045521]","B"
"1","20","24","observer_model_answer","[0.31802998705405466, 0.23006909623275643, 0.21952429887808947, 0.23237661783509944]","A"
"1","20","25","observer_model_answer","[0.20166889113863817, 0.22660103331736337, 0.3360411348184096, 0.23568894072558888]","C"
"1","20","26","observer_model_answer","[0.3254966486450665, 0.2112123373539443, 0.23476255728901982, 0.22852845671196942]","A"
"1","20","27","observer_model_answer","[0.22977336263068868, 0.23023863712203685, 0.3003692113375639, 0.23961878890971058]","C"
"1","21","0","observer_model_answer","[0.24185390650380048, 0.22318857041602547, 0.3121383987564281, 0.22281912432374593]","C"
"1","21","1","observer_model_answer","[0.33843704704149385, 0.21966588047375654, 0.17129884834503442, 0.2705982241397152]","A"
"1","21","2","observer_model_answer","[0.32358674448634156, 0.2539575859265321, 0.23396398559686019, 0.18849168399026608]","A"
"1","21","3","observer_model_answer","[0.2197901867539008, 0.27527691674403615, 0.26532157165984926, 0.2396113248422137]","B"
"1","21","4","observer_model_answer","[0.2688124064477575, 0.1230623331007793, 0.14962579052591624, 0.45849946992554697]","D"
"1","21","5","observer_model_answer","[0.2400408408154953, 0.26755003910958536, 0.16422750725111399, 0.32818161282380537]","D"
"1","21","6","observer_model_answer","[0.3201445830458723, 0.31320973694445026, 0.21361026643412626, 0.1530354135755512]","A"
"1","21","7","observer_model_answer","[0.2511883468384295, 0.21775830907775118, 0.2574738318478695, 0.27357951223594984]","D"
"1","21","8","observer_model_answer","[0.25710511847407275, 0.2818186567791798, 0.18177828657497272, 0.2792979381717748]","B"
"1","21","9","observer_model_answer","[0.27243601604198436, 0.4061260317080488, 0.1609493134555055, 0.16048863879446137]","B"
"1","21","10","observer_model_answer","[0.26392184886782266, 0.23685116348491267, 0.19125212858717675, 0.307974859060088]","D"
"1","21","11","observer_model_answer","[0.17049870994630487, 0.35951536834295234, 0.10682227662580418, 0.36316364508493865]","D"
"1","21","12","observer_model_answer","[0.29872443623381634, 0.22300345744148442, 0.30470821933795483, 0.1735638869867445]","C"
"1","21","13","observer_model_answer","[0.22780896641083404, 0.24635779656081927, 0.29976691313463427, 0.22606632389371242]","C"
"1","21","14","observer_model_answer","[0.27518171846981704, 0.26830436599523017, 0.2646825373945671, 0.19183137814038584]","A"
"1","21","15","observer_model_answer","[0.35753497665584894, 0.2500787821375174, 0.18365794738337812, 0.2087282938232556]","A"
"1","21","16","observer_model_answer","[0.27657667650397183, 0.32916026832300643, 0.17658138732129047, 0.21768166785173115]","B"
"1","21","17","observer_model_answer","[0.2900016340022377, 0.2543553437075055, 0.2614551933661285, 0.1941878289241282]","A"
"1","21","18","observer_model_answer","[0.3325290673644066, 0.12462636268003909, 0.28272029890861206, 0.26012427104694225]","A"
"1","21","19","observer_model_answer","[0.2961357690578595, 0.29770452644245166, 0.30797261067352083, 0.09818709382616787]","C"
"1","21","20","observer_model_answer","[0.33886496682113026, 0.2323759148496518, 0.14443472961488826, 0.28432438871432963]","A"
"1","21","21","observer_model_answer","[0.26852969098333573, 0.3071790937666908, 0.2629888841334159, 0.1613023311165576]","B"
"1","21","22","observer_model_answer","[0.28650663419260364, 0.3115985400407985, 0.3132678267021178, 0.08862699906448002]","C"
"1","21","23","observer_model_answer","[0.3521152262042014, 0.22183029996085668, 0.2231060573290439, 0.202948416505898]","A"
"1","21","24","observer_model_answer","[0.23236051074874975, 0.2464460061707606, 0.2742545883361125, 0.2469388947443771]","C"
"1","21","25","observer_model_answer","[0.23686123764442688, 0.18016424889613766, 0.1720172902773258, 0.41095722318210964]","D"
"1","21","26","observer_model_answer","[0.18564650022975307, 0.3001729157717848, 0.2287701444377874, 0.28541043956067474]","B"
"1","21","27","observer_model_answer","[0.26084567624267824, 0.25434524590253, 0.24684648208289564, 0.23796259577189607]","A"
"1","22","0","observer_model_answer","[0.2740317337704196, 0.18220299486306898, 0.25239814971389823, 0.2913671216526131]","D"
"1","22","1","observer_model_answer","[0.2686394973439789, 0.3171433104666451, 0.12297471277838207, 0.29124247941099385]","B"
"1","22","2","observer_model_answer","[0.20047048890075292, 0.2783494732464914, 0.22903719958831456, 0.2921428382644412]","D"
"1","22","3","observer_model_answer","[0.2554931142136672, 0.29995822712645054, 0.16442464550756705, 0.28012401315231517]","B"
"1","22","4","observer_model_answer","[0.20715297670679825, 0.27686299680329624, 0.174407771981718, 0.3415762545081875]","D"
"1","22","5","observer_model_answer","[0.2946746271456297, 0.24599450833573322, 0.22229680110511088, 0.23703406341352626]","A"
"1","22","6","observer_model_answer","[0.240537519369908, 0.2378157822149958, 0.24105761347543384, 0.28058908493966234]","D"
"1","22","7","observer_model_answer","[0.19113580112704187, 0.22867101000997744, 0.3499353988483031, 0.23025779001467753]","C"
"1","22","8","observer_model_answer","[0.16559667469628092, 0.42439527441293756, 0.1495047492373101, 0.26050330165347146]","B"
"1","22","9","observer_model_answer","[0.1707766101636757, 0.36130712249143965, 0.2707202723640645, 0.1971959949808201]","B"
"1","22","10","observer_model_answer","[0.3096418815445906, 0.3007362297148895, 0.26033475190374616, 0.12928713683677365]","A"
"1","22","11","observer_model_answer","[0.2968614315016355, 0.2910341933395271, 0.24298411957852842, 0.169120255580309]","A"
"1","22","12","observer_model_answer","[0.31533693403315627, 0.2112676286367047, 0.22657253389643175, 0.2468229034337072]","A"
"1","22","13","observer_model_answer","[0.27203268488542703, 0.25371717603383864, 0.17426557406278667, 0.2999845650179476]","D"
"1","22","14","observer_model_answer","[0.22793762475762827, 0.18978000267173575, 0.23895803996411666, 0.34332433260651923]","D"
"1","22","15","observer_model_answer","[0.26108492383806237, 0.22985529052011633, 0.2715182792987214, 0.2375415063430998]","C"
"1","22","16","observer_model_answer","[0.24269176882031587, 0.23699135661258766, 0.1647577537032031, 0.3555591208638933]","D"
"1","22","17","observer_model_answer","[0.1559139430596715, 0.3332312969263666, 0.2131689179476933, 0.2976858420662685]","B"
"1","22","18","observer_model_answer","[0.35135287424481526, 0.24337280546357334, 0.1914429382858787, 0.21383138200573262]","A"
"1","22","19","observer_model_answer","[0.22986744589819266, 0.24042740192347042, 0.25776762602264197, 0.271937526155695]","D"
"1","22","20","observer_model_answer","[0.2950860732778437, 0.2572884316717227, 0.17334718013282216, 0.27427831491761145]","A"
"1","22","21","observer_model_answer","[0.22132439636434045, 0.24500619135636223, 0.3096550326281504, 0.22401437965114693]","C"
"1","22","22","observer_model_answer","[0.2167861273043994, 0.3240452583316938, 0.22372884815280272, 0.23543976621110405]","B"
"1","22","23","observer_model_answer","[0.3399855248151231, 0.2422767998336491, 0.2319091111162969, 0.1858285642349309]","A"
"1","22","24","observer_model_answer","[0.22012520096030566, 0.24244486515463368, 0.29066252535865944, 0.24676740852640114]","C"
"1","22","25","observer_model_answer","[0.3743109437918548, 0.2672060861534565, 0.16524415611959875, 0.19323881393508993]","A"
"1","22","26","observer_model_answer","[0.23530148944066273, 0.25405826722937785, 0.2754466767974567, 0.23519356653250276]","C"
"1","22","27","observer_model_answer","[0.2947934524505253, 0.2047629755860965, 0.2537892408103017, 0.24665433115307656]","A"
"1","23","0","observer_model_answer","[0.24417374858494054, 0.3210366402414058, 0.25649201388749787, 0.17829759728615588]","B"
"1","23","1","observer_model_answer","[0.20164061221039453, 0.19318409711356213, 0.2566049504788031, 0.34857034019724026]","D"
"1","23","2","observer_model_answer","[0.21009532239733855, 0.2221518396809176, 0.25711836849135705, 0.3106344694303868]","D"
"1","23","3","observer_model_answer","[0.3447061051796925, 0.22020383063245683, 0.11981831840870122, 0.3152717457791494]","A"
"1","23","4","observer_model_answer","[0.27961655139793734, 0.2123030180642822, 0.277898615223263, 0.23018181531451762]","A"
"1","23","5","observer_model_answer","[0.26958398487479346, 0.22035306144502353, 0.258594887771796, 0.251468065908387]","A"
"1","23","6","observer_model_answer","[0.25859264291141865, 0.2135688738372992, 0.26907169409929677, 0.2587667891519854]","C"
"1","23","7","observer_model_answer","[0.3547055493702637, 0.19284203576804113, 0.22001471678329546, 0.23243769807839984]","A"
"1","23","8","observer_model_answer","[0.3366668272931355, 0.1982218667190118, 0.22585267317981209, 0.23925863280804047]","A"
"1","23","9","observer_model_answer","[0.21046431889961384, 0.2627193568102402, 0.20224750068739142, 0.3245688236027546]","D"
"1","23","10","observer_model_answer","[0.17233105643540678, 0.14959198065457024, 0.42644343596570206, 0.251633526944321]","C"
"1","23","11","observer_model_answer","[0.17279575507110587, 0.2642445184257002, 0.243343092517208, 0.3196166339859859]","D"
"1","23","12","observer_model_answer","[0.2205881246785487, 0.19017012643763753, 0.24863642675083109, 0.3406053221329827]","D"
"1","23","13","observer_model_answer","[0.2489988463460611, 0.20011421417843922, 0.3632856938644444, 0.18760124561105526]","C"
"1","23","14","observer_model_answer","[0.38397003397985263, 0.2556513160484199, 0.21983163917059112, 0.14054701080113632]","A"
"1","23","15","observer_model_answer","[0.24358753438385736, 0.23703126980211445, 0.166076543869082, 0.35330465194494626]","D"
"1","23","16","observer_model_answer","[0.36879808088639215, 0.2358032743264977, 0.22126975169325638, 0.17412889309385374]","A"
"1","23","17","observer_model_answer","[0.2817123904938047, 0.17370407398453724, 0.15805077678753546, 0.3865327587341225]","D"
"1","23","18","observer_model_answer","[0.24979824730985026, 0.23277804921375447, 0.26941010140149774, 0.24801360207489756]","C"
"1","23","19","observer_model_answer","[0.18144455269557477, 0.2656104682980519, 0.233063928046238, 0.31988105096013525]","D"
"1","23","20","observer_model_answer","[0.229624322354537, 0.31437833532638426, 0.2280988813009177, 0.22789846101816105]","B"
"1","23","21","observer_model_answer","[0.3408433150703842, 0.12172304237154159, 0.26752316534313386, 0.2699104772149403]","A"
"1","23","22","observer_model_answer","[0.2862406120926862, 0.2292340818877215, 0.3533207588436568, 0.13120454717593552]","C"
"1","23","23","observer_model_answer","[0.235266554157788, 0.21994088112725982, 0.21570760011818632, 0.3290849645967659]","D"
"1","23","24","observer_model_answer","[0.2691227077616146, 0.1726694231906599, 0.25853356019176255, 0.29967430885596286]","D"
"1","23","25","observer_model_answer","[0.22053638175088744, 0.23037539390310577, 0.249591916987326, 0.29949630735868077]","D"
"1","23","26","observer_model_answer","[0.37252535844383233, 0.23847559869681126, 0.23005380115736798, 0.15894524170198832]","A"
"1","23","27","observer_model_answer","[0.21380282031298461, 0.3618465299842388, 0.18110036536388088, 0.24325028433889573]","B"
"1","24","0","observer_model_answer","[0.2500275144176805, 0.17635494091575474, 0.28451013646091394, 0.28910740820565084]","D"
"1","24","1","observer_model_answer","[0.20412800300495879, 0.23155631996887424, 0.2398138258674323, 0.32450185115873464]","D"
"1","24","2","observer_model_answer","[0.23860308091132298, 0.15586247083762483, 0.25935705935081077, 0.34617738890024147]","D"
"1","24","3","observer_model_answer","[0.22006318716459383, 0.2654778576217054, 0.21859679083712358, 0.2958621643765772]","D"
"1","24","4","observer_model_answer","[0.38442311527802353, 0.18548017394961935, 0.18945424810290756, 0.24064246266944953]","A"
"1","24","5","observer_model_answer","[0.19459846940395234, 0.2997739945096279, 0.2309148043555956, 0.2747127317308241]","B"
"1","24","6","observer_model_answer","[0.22330544291198215, 0.38348103621435864, 0.17737045770177215, 0.21584306317188706]","B"
"1","24","7","observer_model_answer","[0.23389740286679483, 0.25957480465030774, 0.33051902946038, 0.17600876302251744]","C"
"1","24","8","observer_model_answer","[0.24978776372558043, 0.26017450764239247, 0.26395269322731807, 0.22608503540470912]","C"
"1","24","9","observer_model_answer","[0.3054483252508279, 0.23682424395833057, 0.23672840048331767, 0.22099903030752388]","A"
"1","24","10","observer_model_answer","[0.23732901152005603, 0.2102884046364649, 0.22111925604319063, 0.3312633278002884]","D"
"1","24","11","observer_model_answer","[0.23662442786858387, 0.2283312479578854, 0.22731062439598396, 0.3077336997775468]","D"
"1","24","12","observer_model_answer","[0.24025996973876484, 0.18074544553109428, 0.24049705679952604, 0.33849752793061477]","D"
"1","24","13","observer_model_answer","[0.17903052634567487, 0.2431008933323792, 0.3235983566953252, 0.2542702236266207]","C"
"1","24","14","observer_model_answer","[0.3476481829544334, 0.15694787782157704, 0.26667121759214213, 0.22873272163184752]","A"
"1","24","15","observer_model_answer","[0.2628672092730141, 0.25129885120935286, 0.2270849214013421, 0.258749018116291]","A"
"1","24","16","observer_model_answer","[0.19463512535447278, 0.13924512071031245, 0.2914822754885045, 0.3746374784467102]","D"
"1","24","17","observer_model_answer","[0.18097980049239715, 0.24874635965448744, 0.3459318311155435, 0.22434200873757196]","C"
"1","24","18","observer_model_answer","[0.24606176156352463, 0.2923142843242604, 0.18824193063837838, 0.27338202347383667]","B"
"1","24","19","observer_model_answer","[0.26277409818524883, 0.20899607433708467, 0.3330304042494105, 0.19519942322825604]","C"
"1","24","20","observer_model_answer","[0.14163436578903824, 0.3133632424238697, 0.22588963856003627, 0.31911275322705585]","D"
"1","24","21","observer_model_answer","[0.2186052959611684, 0.24675817786551954, 0.2615103615138645, 0.27312616465944756]","D"
"1","24","22","observer_model_answer","[0.20717719532530907, 0.3636538692400262, 0.15493536751735146, 0.2742335679173133]","B"
"1","24","23","observer_model_answer","[0.25020786604943784, 0.25096732395769494, 0.2030641846686383, 0.2957606253242289]","D"
"1","24","24","observer_model_answer","[0.21800762807193227, 0.19962431061859146, 0.2653830300760446, 0.3169850312334317]","D"
"1","24","25","observer_model_answer","[0.2770399185579525, 0.3079188384031262, 0.23548760469793403, 0.17955363834098717]","B"
"1","24","26","observer_model_answer","[0.28244938058780755, 0.25467364040638774, 0.1737998425077577, 0.28907713649804706]","D"
"1","24","27","observer_model_answer","[0.22685029351116504, 0.34369910150257055, 0.19689905059042098, 0.2325515543958435]","B"
"1","25","0","observer_model_answer","[0.22143482964257385, 0.20777474711340246, 0.40203557927353284, 0.1687548439704909]","C"
